adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/35RYg50KXsenD4TrpZzzBm2X4cK.jpg,"[16, 878, 28, 12, 14]",183011,en,Justice League: The Flashpoint Paradox,The Flash finds himself in a war-torn alternate timeline and teams up with alternate versions of his fellow heroes to restore the timeline.,7.1761,/hg6RYpSb3vU4i3yQDtE1YhSZNh5.jpg,2013-07-30,Justice League: The Flashpoint Paradox,False,7.88,1957
False,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,"[16, 18, 10749, 14]",667520,ja,泣きたい私は猫をかぶる,"A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",5.0389,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,2020-06-18,A Whisker Away,False,7.877,1480
False,/b9qGMCOrMbxUjD6xDAYPoIPnYcC.jpg,"[16, 28, 12, 14]",505262,ja,僕のヒーローアカデミア THE MOVIE ～2人の英雄～,"All Might and Deku accept an invitation to go abroad to a floating and mobile manmade city, called 'I-Island', where they research quirks as well as hero supplemental items at the special 'I-Expo' convention that is currently being held on the island. During that time, suddenly, despite an iron wall of security surrounding the island, the system is breached by a villain, and the only ones able to stop him are the students of Class 1-A.",5.8266,/hC4nTxdhXqFWzgqynGvvXVMiMNp.jpg,2018-08-03,My Hero Academia: Two Heroes,False,7.877,1094
False,/sidvlo7V8VMyskNKGwua0Tarbol.jpg,"[16, 10751, 12, 14, 35, 28, 18, 878]",961323,en,Nimona,"A knight framed for a tragic crime teams with a scrappy, shape-shifting teen to prove his innocence.",7.5847,/2NQljeavtfl22207D1kxLpa4LS3.jpg,2023-06-23,Nimona,False,7.864,1361
False,/7OY9BSM5CYQiHvonQhlQiJGaEnL.jpg,"[16, 14]",32085,en,Vincent,Young Vincent Malloy dreams of being just like Vincent Price and loses himself in macabre daydreams that annoy his mother.,1.155,/sH8CMLnuXbQv9T61mUCPHxZotDJ.jpg,1982-10-01,Vincent,False,7.9,911
False,/59vDC1BuEQvti24OMr0ZvtAK6R1.jpg,"[14, 12, 16, 10751]",10191,en,How to Train Your Dragon,"As the son of a Viking leader on the cusp of manhood, shy Hiccup Horrendous Haddock III faces a rite of passage: he must kill a dragon to prove his warrior mettle. But after downing a feared dragon, he realizes that he no longer wants to destroy it, and instead befriends the beast – which he names Toothless – much to the chagrin of his warrior father.",15.2468,/ygGmAO60t8GyqUo9xYeYxSZAR3b.jpg,2010-03-18,How to Train Your Dragon,False,7.857,14263
False,/jZW391Kknf4YiIaZ1XHyVjnJaKe.jpg,"[18, 16, 10749, 14]",33320,ja,千年女優,"Documentary filmmaker Genya Tachibana has tracked down the legendary actress Chiyoko Fujiwara, who mysteriously vanished at the height of her career. When he presents her with a key she had lost and thought was gone forever, the filmmaker could not have imagined that it would not only unlock the long-held secrets of Chiyoko’s life... but also his own.",4.0789,/p44UXOFBCY5xbpCKEsWpi4filCD.jpg,2002-09-14,Millennium Actress,False,7.838,1001
False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a rat living in Paris, possesses a palate far more refined than that of his fellow comrades. He dreams of becoming a chef, determined to create culinary masterpieces rather than scavenge for scraps. When fate deposits him in the sewers beneath one of Paris’s most famous restaurants, he finds himself ideally placed to fulfill his dream. Forming an unusual alliance with a bumbling young kitchen worker, Remy begins a daring culinary double life. Together, they must outwit the scheming Head Chef Skinner, evade Remy’s disapproving colony, and impress renowned food critic Anton Ego, who strikes fear in the hearts of chefs all throughout France.",19.0488,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,2007-06-28,Ratatouille,False,7.839,18356
False,/g6sOVAuxEpdzFdIgUU2fYMntHGm.jpg,"[10751, 35, 10770, 14]",178682,en,The Wizards Return: Alex vs. Alex,"While trying to prove to her family she can be mature and responsible, teen wizard Alex Russo conjures up a spell to rid herself of her bad qualities, unintentionally creating a Good and Evil Alex. When Evil Alex gets involved in a plan to take over the world by a dark wizard, Good Alex must find a way to save her family, humankind, and ultimately herself in an epic Good vs. Evil battle.",5.899,/iWL88DymJrzO6hYI1ykUeUohqef.jpg,2013-06-01,The Wizards Return: Alex vs. Alex,False,7.8,1070
False,/h5pAEVma835u8xoE60kmLVopLct.jpg,"[16, 10751, 14]",16859,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",14.2182,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,Kiki's Delivery Service,False,7.834,4526
False,/b0dP4lPgK8Dg0tQEPx6z73jRURA.jpg,"[12, 16, 18, 14, 10749]",445030,ja,No Game No Life: Zero,"Six thousand years before Sora and Shiro were even a blink in the history of Disboard, war consumed the land, tearing apart the heavens, destroying stars, and even threatening to wipe out the human race. Amid the chaos and destruction, a young man named Riku leads humanity toward the tomorrow his heart believes in. One day, in the ruins of an Elf city, he meets Schwi, a female exiled ""Ex Machina"" android who asks him to teach her what it means to have a human heart.",4.6068,/sfNZ6G7l3cFI57LVfxnNGse7ihA.jpg,2017-07-15,No Game No Life: Zero,False,7.829,433
False,/dSfrsjhqC6lYe7LYDYnzWeXZmEl.jpg,"[14, 16, 10751]",9479,en,The Nightmare Before Christmas,"Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans.",11.4921,/oQffRNjK8e19rF7xVYEN8ew0j7b.jpg,1993-10-09,The Nightmare Before Christmas,False,7.831,10268
False,/4kIRrW1AlHP5Idne8CPHeQt8nR5.jpg,"[16, 10751, 35, 14, 10749, 12]",550205,en,Wish Dragon,Determined teen Din is longing to reconnect with his childhood best friend when he meets a wish-granting dragon who shows him the magic of possibilities.,9.1801,/lnPf6hzANL6pVQTxUlsNYSuhT5l.jpg,2021-01-15,Wish Dragon,False,7.832,1464
False,/uRNgkJSkNBFbbn9fPsEjDIy8Sh3.jpg,"[12, 14, 28]",22,en,Pirates of the Caribbean: The Curse of the Black Pearl,"When wily pirate Captain Barbossa seizes Jack Sparrow’s beloved ship, the Black Pearl, and kidnaps the governor’s daughter, Elizabeth Swann, blacksmith Will Turner reluctantly teams up with the unpredictable pirate Jack to rescue her—only to uncover a terrifying curse that turns Barbossa’s crew into the undead.",21.8846,/kvDwL2gTf6yxujbsWbsGQB3Z9Wa.jpg,2003-07-09,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.821,22080
False,/yJAQSaH6L2TIpF23ojGiBxtbVJJ.jpg,"[16, 10751, 14]",83564,en,La luna,"A young boy comes of age in the most peculiar of circumstances. Tonight is the very first time his Papa and Grandpa are taking him to work. In an old wooden boat they row far out to sea, and with no land in sight, they stop and wait. A big surprise awaits the boy as he discovers his family's most unusual line of work. Should he follow the example of his Papa, or his Grandpa? Will he be able to find his own way in the midst of their conflicting opinions and timeworn traditions?",1.9541,/9euW64JUgFlA7fxN8lAmwK6gUaQ.jpg,2012-02-10,La luna,False,7.812,839
False,/1KgXxv6tHXOnakqYvMPvFwYKWiw.jpg,"[12, 35, 14]",762,en,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".",8.8972,/h3rksLHevpCbHfSoaUXm85nt2CH.jpg,1975-04-03,Monty Python and the Holy Grail,False,7.804,6352
False,/zmX7ObPaRfiCmY6LMalUb1bJDKj.jpg,"[16, 10751, 14, 12, 28]",527774,en,Raya and the Last Dragon,"Long ago, in the fantasy world of Kumandra, humans and dragons lived together in harmony. But when an evil force threatened the land, the dragons sacrificed themselves to save humanity. Now, 500 years later, that same evil has returned and it’s up to a lone warrior, Raya, to track down the legendary last dragon to restore the fractured land and its divided people.",11.9174,/5nVhgCzxKbK47OLIKxCR1syulOn.jpg,2021-03-03,Raya and the Last Dragon,False,7.801,7232
False,/1OV7hau4D3rWGS5bu8sqBYeVpe.jpg,"[12, 14]",674,en,Harry Potter and the Goblet of Fire,"When his name emerges from the Goblet of Fire, Harry Potter becomes a competitor in a grueling battle for glory among three wizarding schools—the Triwizard Tournament. But since Harry never submitted his name for the Tournament, who did? Now Harry must confront a deadly dragon, fierce water demons, and an enchanted maze only to find himself in the cruel grasp of He Who Must Not Be Named.",22.2917,/fECBtHlr0RB3foNHDiCBXeg9Bv9.jpg,2005-11-16,Harry Potter and the Goblet of Fire,False,7.801,22028
False,/pFalq14lacs2oO7Q6YKiNqz5uAC.jpg,"[16, 12, 14]",11621,ja,紅の豚,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",6.2632,/8mIvSvnVBApfORL9N6S38Q7wD6A.jpg,1992-07-18,Porco Rosso,False,7.794,3676
False,/55NKqRgstL3u1Oxe2gAAJUtx3jM.jpg,"[16, 28, 12, 14]",568012,ja,ONE PIECE STAMPEDE,"The world's boldest buccaneers set sail for the great Pirate Festival, where the Straw Hats join a mad-dash race to find Gol D. Roger's treasure. There's just one little problem: An old member of Roger's crew has a sinister score to settle.",3.6796,/4E2lyUGLEr3yH4q6kJxPkQUhX7n.jpg,2019-01-03,One Piece: Stampede,False,7.791,638
False,/8reX3CMog1QHqGoym2Esvuk5MnK.jpg,"[14, 18, 9648]",5961,sv,Fanny och Alexander,"As children in the loving Ekdahl family, Fanny and Alexander enjoy a happy life with their parents, who run a theater company. After their father dies unexpectedly, however, the siblings end up in a joyless home when their mother, Emilie, marries a stern bishop. The bleak situation gradually grows worse as the bishop becomes more controlling, but dedicated relatives make a valiant attempt to aid Emilie, Fanny and Alexander.",2.4205,/q8jlA3Wc1Z987hNKRFA44g5OugC.jpg,1982-12-17,Fanny and Alexander,False,7.784,872
False,/620hnMVLu6RSZW6a5rwO8gqpt0t.jpg,"[16, 10751, 14, 35, 18]",508943,en,Luca,Luca and his best friend Alberto experience an unforgettable summer on the Italian Riviera. But all the fun is threatened by a deeply-held secret: they are sea monsters from another world just below the water’s surface.,12.9166,/9x4i9uKGXt8IiiIF5Ey0DIoY738.jpg,2021-06-17,Luca,False,7.8,8899
False,/3c59KMNs2MYqXUb2GZe8Yfwn4kb.jpg,"[14, 16, 18, 878]",14069,ja,時をかける少女,"When 17-year-old Makoto Konno gains the ability to 'leap' backwards through time, she immediately sets about improving her grades and preventing personal mishaps. However, she soon realises that changing the past isn't as simple as it seems, and eventually, will have to rely on her new powers to shape the future of herself and her friends.",5.517,/xHnlWM8BmqY419YUccYy2KC5Jqo.jpg,2006-07-15,The Girl Who Leapt Through Time,False,7.781,2224
False,/mOd8oNCNyKOXs58FzdD1pPygWD.jpg,"[14, 16, 28]",14282,ja,獣兵衛忍風帖,"Jubei is a masterless ninja who travels the land alone, lending his services to those with gold—or a worthy cause. His fearsome abilities have served him well, but a plot to overthrow the government threatens to end his wandering ways—and possibly his life.",5.2959,/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg,1993-06-05,Ninja Scroll,False,7.776,729
False,/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg,"[14, 18, 9648]",141,en,Donnie Darko,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",11.9113,/sv7D4vlfIH25lNjQYoXzoOFCYaz.jpg,2001-01-19,Donnie Darko,False,7.764,13321
False,/6G6nqSW9S7EHA9HrYl0Z8uo2H7f.jpg,"[14, 18, 10752]",1417,es,El laberinto del fauno,"In post–civil war Spain, 10-year-old Ofelia moves with her pregnant mother to live under the control of her cruel stepfather. Drawn into a mysterious labyrinth, she meets a faun who reveals that she may be a lost princess from an underground kingdom. To return to her true father, she must complete a series of surreal and perilous tasks that blur the line between reality and fantasy.",10.1551,/z7xXihu5wHuSMWymq5VAulPVuvg.jpg,2006-10-11,Pan's Labyrinth,False,7.761,11369
False,/7TlGXrB4WQ3wbpOCUQnBXseCuOl.jpg,"[18, 14, 10749]",144,de,Der Himmel über Berlin,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds — with some words of wisdom from actor Peter Falk — that it might be possible for him to take human form.",4.0734,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,1987-09-23,Wings of Desire,False,7.76,1484
False,/40Wtp7kMG6mZ4d5T1jfrd8qrvD4.jpg,"[16, 35, 14, 12, 10751]",808,en,Shrek,"It ain't easy bein' green -- especially if you're a likable (albeit smelly) ogre named Shrek. On a mission to retrieve a gorgeous princess from the clutches of a fire-breathing dragon, Shrek teams up with an unlikely compatriot -- a wisecracking donkey.",26.3255,/iB64vpL3dIObOtMZgX3RqdVdQDc.jpg,2001-05-18,Shrek,False,7.759,18601
False,/bY7DvsYsAODykqUJfkPZA3BHKOd.jpg,"[10749, 14, 18, 35]",28162,en,A Matter of Life and Death,"A British wartime aviator who cheats death must argue for his life before a celestial court, hoping to prolong his fledgling romance with an American girl.",5.364,/H74LWKnhOeIFSk9gNjBcPjIov3.jpg,1946-12-15,A Matter of Life and Death,False,7.8,461
False,/bLqUd0tBvKezDr9MEla7k34i3rp.jpg,"[12, 14, 18]",587,en,Big Fish,"Throughout his life Edward Bloom has always been a man of big appetites, enormous passions and tall tales. In his later years, he remains a huge mystery to his son, William. Now, to get to know the real man, Will begins piecing together a true picture of his father from flashbacks of his amazing adventures.",10.6322,/tjK063yCgaBAluVU72rZ6PKPH2l.jpg,2003-12-10,Big Fish,False,7.758,7713
False,/shqLeIkqPAAXM8iT6wVDiXUYz1p.jpg,"[16, 14, 10751]",12429,ja,崖の上のポニョ,"When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea.",9.0078,/yp8vEZflGynlEylxEesbYasc06i.jpg,2008-07-19,Ponyo,False,7.754,4767
False,/8FQ0QCoyGHpPXRTsv2jaSqV5NRs.jpg,"[16, 10751, 35, 14]",24480,en,Partly Cloudy,"Everyone knows that the stork delivers babies, but where do the storks get the babies from? The answer lies up in the stratosphere, where cloud people sculpt babies from clouds and bring them to life. Gus, a lonely and insecure grey cloud, is a master at creating ""dangerous"" babies. Crocodiles, porcupines, rams and more - Gus's beloved creations are works of art, but more than a handful for his loyal delivery stork partner, Peck. As Gus's creations become more and more rambunctious, Peck's job gets harder and harder. How will Peck manage to handle both his hazardous cargo and his friend's fiery temperament?",2.1925,/oqYX2AJV53ibLVPrUZ1Z5XlGv5U.jpg,2009-05-28,Partly Cloudy,False,7.753,1096
